119599, nc_pi0, 4, 0.456519, 0.0488641, 0.888371, 4.07144
277630, nue_cc_res, 1, 0.477832, 0.0808688, 0.874721, 1.6265
50386, nue_bar_cc_qe, 5, 0.487837, 0.0983441, 0.867378, 0.649809
536861, nc_pi0, 8, 0.504878, 0.121168, 0.854644, 1.36664
465868, cosmic, 2, 0.460518, 0.0498345, 0.88625, 2.11497
726216, numu_cc_res, 2, 0.463936, 0.0511532, 0.88439, 1.09865
726283, nc_pi0, 8, 0.457918, 0.046068, 0.8878, 4.48308
726286, numu_cc_res, 2, 0.477002, 0.0799891, 0.875255, 1.0855
475857, nc_pi0, 8, 0.459879, 0.0469526, 0.886739, 0.81833
608072, nue_cc_qe, 1, 0.457236, 0.0479154, 0.888054, 0.973954
644133, nue_cc_qe, 1, 0.458024, 0.0462066, 0.887738, 1.14961
747056, nue_bar_cc_qe, 5, 0.459614, 0.0470674, 0.886871, 0.783913
665772, nue_cc_qe, 1, 0.45642, 0.0466549, 0.88854, 1.35266
53195, nue_cc_qe, 1, 0.462583, 0.0506445, 0.885128, 0.627145
658527, nue_cc_res, 1, 0.458852, 0.0525916, 0.886955, 1.06801
551513, nue_cc_res, 1, 0.457005, 0.0486471, 0.888133, 1.5165
538569, nue_bar_cc_qe, 5, 0.461309, 0.0475854, 0.885962, 1.21651
118071, nue_cc_res, 1, 0.459776, 0.0485591, 0.886706, 0.96236
759085, nue_cc_qe, 1, 0.457258, 0.0474047, 0.88807, 0.569376
367244, nue_cc_qe, 1, 0.502511, 0.126998, 0.855192, 0.946942
521401, nue_cc_mixed, 1, 0.462999, 0.0544216, 0.884687, 1.10828
521480, nue_cc_qe, 1, 0.493753, 0.100063, 0.863826, 0.786878
299209, nue_cc_out_fv, 1, 0.460914, 0.0469307, 0.886203, 1.14543
115281, cosmic, 2, 0.46294, 0.0479959, 0.885089, 1.71459
758671, nue_cc_res, 1, 0.509299, 0.132465, 0.850334, 1.33381
77065, numu_cc_dis, 2, 0.458457, 0.0474725, 0.887448, 2.24822
560749, nue_cc_mec, 1, 0.462504, 0.0493504, 0.885243, 0.649054
369838, nc_pi0, 4, 0.498032, 0.117351, 0.859181, 0.501665
437586, nue_cc_qe, 1, 0.460384, 0.046495, 0.886502, 1.57868
221704, nue_cc_qe, 1, 0.471428, 0.0681821, 0.879265, 0.694484
598541, nue_cc_qe, 1, 0.457655, 0.0470314, 0.887885, 1.364
10383, nue_cc_res, 1, 0.460047, 0.0484093, 0.886574, 2.14217
122044, nue_cc_qe, 1, 0.456988, 0.047185, 0.888221, 0.83613
153258, numu_cc_mec, 2, 0.456391, 0.0491115, 0.888423, 0.235516
269317, nue_cc_qe, 1, 0.458869, 0.0468402, 0.887268, 0.803295
683622, cosmic, 2, 0.461119, 0.0493846, 0.885963, 3.20555
683666, nc_pi0, 4, 0.45963, 0.0485081, 0.886785, 1.42949
615944, cosmic, 2, 0.460839, 0.0456314, 0.88631, 4.87316
215677, numu_cc_res, 2, 0.464058, 0.0568453, 0.883979, 0.774189
731341, nue_cc_qe, 1, 0.492667, 0.109655, 0.863281, 0.540313
731359, nue_cc_qe, 1, 0.459902, 0.047636, 0.886691, 1.14635
747978, nc_pi0, 4, 0.4586, 0.0478638, 0.887353, 1.32686
354705, nue_cc_qe, 1, 0.47152, 0.0660897, 0.879375, 0.771202
419766, numu_cc_mec, 2, 0.490182, 0.10308, 0.865504, 0.496413
484405, nue_cc_qe, 1, 0.45862, 0.0478778, 0.887342, 0.501093
494494, nue_bar_cc_qe, 5, 0.461978, 0.050743, 0.885439, 1.67819
352875, nue_cc_qe, 1, 0.459326, 0.0462175, 0.887064, 0.556898
461163, nue_cc_qe, 1, 0.461264, 0.0478907, 0.885969, 1.01343
787529, nue_cc_qe, 1, 0.461184, 0.0513949, 0.885815, 0.980655
83642, nue_cc_qe, 1, 0.559373, 0.218716, 0.79954, 1.03167
604018, nue_cc_out_fv, 1, 0.455846, 0.0469525, 0.888819, 0.56567
434626, nue_cc_qe, 1, 0.45652, 0.0471388, 0.888464, 0.84523
136429, nue_cc_mec, 1, 0.459184, 0.0468769, 0.887104, 0.522288
788706, nue_cc_mec, 1, 0.522311, 0.159993, 0.837612, 0.702131
135535, nue_cc_qe, 1, 0.467615, 0.0557967, 0.88217, 0.960827
638189, numu_cc_qe, 2, 0.460891, 0.0485033, 0.886131, 1.60296
40039, nue_cc_qe, 1, 0.45562, 0.0482704, 0.888865, 1.53607
411445, nue_cc_res, 1, 0.457534, 0.0466424, 0.887968, 1.15931
493666, nue_cc_mec, 1, 0.460026, 0.0472359, 0.886648, 0.58605
665475, nue_cc_qe, 1, 0.466137, 0.0574724, 0.882844, 0.967341
546227, nue_bar_cc_qe, 5, 0.459578, 0.0477079, 0.886855, 1.23008
546261, nue_cc_qe, 1, 0.458828, 0.0491618, 0.887164, 0.635488
672295, nue_cc_qe, 1, 0.464384, 0.0567933, 0.883811, 0.935641
348948, nue_cc_dis, 1, 0.457813, 0.0479241, 0.887756, 2.68854
175093, nc_pi0, 4, 0.465311, 0.0567754, 0.883324, 1.40925
113669, nc_pi0, 4, 0.458802, 0.0468172, 0.887304, 2.30036
125878, nue_cc_mec, 1, 0.460515, 0.0471366, 0.886399, 0.762312
690713, nue_cc_qe, 1, 0.458951, 0.0476851, 0.887181, 0.291496
608348, nue_cc_res, 1, 0.461318, 0.0476008, 0.885957, 1.75069
85985, nue_cc_qe, 1, 0.461275, 0.0489901, 0.885904, 1.15499
657967, nue_cc_qe, 1, 0.461076, 0.0478079, 0.886072, 0.894317
541774, nue_cc_qe, 1, 0.459082, 0.0502645, 0.886971, 1.13211
235074, nue_cc_qe, 1, 0.460065, 0.0460784, 0.886689, 0.740316
586336, nue_cc_res, 1, 0.470964, 0.0652935, 0.879733, 1.19354
766588, nue_bar_cc_mec, 5, 0.459282, 0.0486737, 0.886956, 1.57384
274450, nue_cc_qe, 1, 0.457628, 0.0492562, 0.887778, 1.16409
16744, nue_bar_cc_res, 5, 0.460693, 0.048485, 0.886234, 1.03031
630266, nue_cc_qe, 1, 0.458601, 0.0460971, 0.887446, 0.849389
214979, cosmic, 2, 0.457641, 0.049102, 0.88778, 0.981288
669214, nue_cc_qe, 1, 0.457374, 0.0460834, 0.888079, 2.06712
157102, nue_cc_qe, 1, 0.459149, 0.0485354, 0.887033, 0.970112
514357, numu_cc_dis, 2, 0.461501, 0.0483774, 0.885819, 3.06328
695791, nue_cc_qe, 1, 0.458186, 0.0521512, 0.887325, 0.614202
613429, nue_cc_out_fv, 1, 0.469291, 0.0666775, 0.880523, 0.656678
179677, nue_cc_qe, 1, 0.461776, 0.0477867, 0.885708, 1.55458
405785, nue_cc_mec, 1, 0.458196, 0.0472468, 0.887595, 0.812586
398018, nue_cc_qe, 1, 0.50793, 0.128081, 0.851823, 1.44628
444183, nue_cc_qe, 1, 0.463546, 0.0516311, 0.884567, 0.656871
444197, nue_bar_cc_res, 5, 0.460002, 0.0479895, 0.88662, 2.46114
580955, nc_pi0, 4, 0.459027, 0.050082, 0.88701, 1.06838
319201, nue_cc_res, 1, 0.484458, 0.0949893, 0.869642, 1.23653
454221, nue_cc_res, 1, 0.476329, 0.0776472, 0.875832, 1.29238
454226, nue_cc_mec, 1, 0.457765, 0.0475044, 0.887803, 1.54628
454230, nue_cc_qe, 1, 0.458157, 0.0486172, 0.887541, 2.75694
310437, nc_pi0, 4, 0.458611, 0.046974, 0.887395, 1.49674
248618, numu_cc_qe, 2, 0.45558, 0.0471589, 0.888945, 1.41226
664036, nue_cc_qe, 1, 0.460206, 0.0476589, 0.886532, 1.06699
270962, nue_cc_qe, 1, 0.456814, 0.0467483, 0.888333, 5.0185
245637, cosmic, 2, 0.456032, 0.0463473, 0.888756, 3.32221
187632, nue_bar_cc_dis, 5, 0.458735, 0.0492284, 0.887208, 0.885668
548952, nue_cc_mec, 1, 0.457789, 0.0465618, 0.887841, 1.87159
329338, nue_bar_cc_qe, 5, 0.458543, 0.0460252, 0.887479, 2.01056
340732, nue_cc_qe, 1, 0.458392, 0.0474891, 0.88748, 2.04709
608151, nue_cc_res, 1, 0.467741, 0.0669085, 0.881329, 0.691018
559961, nc_pi0, 4, 0.456175, 0.0466556, 0.888666, 2.93455
583918, nue_cc_qe, 1, 0.459968, 0.0487608, 0.886596, 1.26132
402490, nue_bar_cc_qe, 2, 0.460324, 0.0483302, 0.886435, 0.950195
89934, cosmic, 6, 0.459945, 0.0505987, 0.886505, 1.52814
263348, nue_bar_cc_qe, 5, 0.455608, 0.0478355, 0.888894, 3.74594
276095, nue_cc_dis, 1, 0.458454, 0.0486639, 0.887385, 1.31815
531162, nue_bar_cc_qe, 5, 0.459448, 0.0477364, 0.886921, 0.61037
181710, nue_cc_qe, 1, 0.458076, 0.0478797, 0.887623, 1.47687
701484, nue_cc_qe, 1, 0.457171, 0.0480968, 0.888077, 0.50857
585787, nue_cc_res, 1, 0.461484, 0.0470076, 0.885902, 1.03892
607893, nue_bar_cc_res, 5, 0.459823, 0.0476008, 0.886734, 1.7537
480988, numu_cc_mec, 2, 0.615306, 0.336438, 0.712887, 0.631281
412178, nue_bar_cc_dis, 5, 0.460172, 0.0472364, 0.886572, 2.96205
85756, nue_cc_qe, 1, 0.50545, 0.137593, 0.851815, 0.497357
465941, cosmic, 2, 0.540469, 0.172815, 0.823425, 1.37605
269535, nue_cc_mec, 1, 0.458549, 0.0466463, 0.887444, 0.568505
304010, nue_cc_mec, 1, 0.459246, 0.0483666, 0.886992, 0.83778
5607, nue_cc_dis, 1, 0.459306, 0.0481686, 0.886971, 1.92089
452566, nue_cc_qe, 1, 0.461168, 0.0507987, 0.885857, 1.05367
192836, nue_cc_mec, 1, 0.459838, 0.0465524, 0.886782, 1.63064
